row_id,Usage,rule_violation,rule
51982,Private,1,promotion
51983,Private,1,legal
51984,Private,0,medical
51985,Private,0,medical
51986,Public,1,legal
51987,Private,1,financial
51988,Public,0,legal
51989,Private,1,legal
51990,Private,0,financial
51991,Private,1,promotion
51992,Private,1,legal
51993,Private,0,medical
51994,Private,1,spoilers
51995,Public,0,financial
51996,Private,0,advertising
51997,Private,1,promotion
51998,Private,0,spoilers
51999,Public,1,legal
52000,Private,0,legal
52001,Public,0,spoilers
52002,Private,0,advertising
52003,Public,1,legal
52004,Private,0,financial
52005,Private,0,medical
52006,Private,0,financial
52007,Private,0,advertising
52008,Private,0,legal
52009,Private,0,legal
52010,Private,0,medical
52011,Private,0,legal
52012,Private,1,promotion
52013,Private,1,financial
52014,Private,1,legal
52015,Public,0,financial
52016,Private,0,legal
52017,Private,1,spoilers
52018,Public,0,financial
52019,Public,0,medical
52020,Private,0,spoilers
52021,Private,0,financial
52022,Private,0,medical
52023,Private,0,financial
52024,Public,0,advertising
52025,Public,0,financial
52026,Private,0,spoilers
52027,Private,1,legal
52028,Private,1,legal
52029,Private,1,promotion
52030,Private,0,spoilers
52031,Private,1,advertising
52032,Private,0,financial
52033,Public,0,spoilers
52034,Private,1,advertising
52035,Private,1,legal
52036,Private,1,promotion
52037,Private,1,spoilers
52038,Public,0,spoilers
52039,Private,0,legal
52040,Private,1,promotion
52041,Private,1,promotion
52042,Private,0,medical
52043,Private,1,promotion
52044,Private,1,medical
52045,Private,0,medical
52046,Private,1,promotion
52047,Private,0,financial
52048,Private,0,advertising
52049,Private,1,financial
52050,Private,1,promotion
52051,Private,1,advertising
52052,Private,1,advertising
52053,Private,1,advertising
52054,Private,1,financial
52055,Private,1,financial
52056,Private,1,financial
52057,Public,1,promotion
52058,Public,1,advertising
52059,Public,0,financial
52060,Private,1,promotion
52061,Private,0,financial
52062,Public,1,promotion
52063,Private,0,medical
52064,Public,0,advertising
52065,Private,1,spoilers
52066,Public,0,financial
52067,Public,1,promotion
52068,Public,0,medical
52069,Public,0,spoilers
52070,Private,1,spoilers
52071,Public,1,financial
52072,Private,0,medical
52073,Public,1,legal
52074,Private,0,medical
52075,Public,1,legal
52076,Private,1,promotion
52077,Private,0,financial
52078,Private,1,legal
52079,Private,0,medical
52080,Private,1,promotion
52081,Public,1,legal
52082,Public,1,promotion
52083,Public,1,advertising
52084,Public,0,legal
52085,Private,0,advertising
52086,Private,1,financial
52087,Private,0,legal
52088,Private,0,medical
52089,Private,1,advertising
52090,Private,1,financial
52091,Private,0,spoilers
52092,Private,0,financial
52093,Private,0,spoilers
52094,Private,0,medical
52095,Private,0,legal
52096,Private,1,medical
52097,Private,1,promotion
52098,Private,0,medical
52099,Private,0,legal
52100,Private,0,advertising
52101,Private,1,financial
52102,Public,1,advertising
52103,Private,0,spoilers
52104,Private,0,medical
52105,Private,1,promotion
52106,Private,0,legal
52107,Private,0,financial
52108,Public,1,advertising
52109,Private,0,medical
52110,Private,0,financial
52111,Public,1,promotion
52112,Private,0,medical
52113,Public,0,legal
52114,Private,0,legal
52115,Private,1,promotion
52116,Public,1,legal
52117,Private,1,promotion
52118,Public,0,legal
52119,Private,0,medical
52120,Public,0,advertising
52121,Public,1,advertising
52122,Private,0,medical
52123,Private,0,spoilers
52124,Private,0,spoilers
52125,Private,1,advertising
52126,Private,1,promotion
52127,Public,1,legal
52128,Private,0,financial
52129,Public,0,financial
52130,Private,0,medical
52131,Private,0,advertising
52132,Public,1,spoilers
52133,Private,0,medical
52134,Private,0,spoilers
52135,Private,0,spoilers
52136,Public,1,advertising
52137,Public,0,legal
52138,Public,0,medical
52139,Private,1,financial
52140,Private,1,legal
52141,Private,1,advertising
52142,Private,0,legal
52143,Public,1,spoilers
52144,Private,0,medical
52145,Private,0,spoilers
52146,Private,1,legal
52147,Private,0,financial
52148,Private,0,spoilers
52149,Private,1,promotion
52150,Private,1,legal
52151,Public,1,promotion
52152,Private,0,spoilers
52153,Private,0,medical
52154,Public,1,advertising
52155,Private,1,medical
52156,Private,1,legal
52157,Private,0,medical
52158,Private,1,promotion
52159,Private,1,promotion
52160,Private,0,legal
52161,Private,0,medical
52162,Private,1,promotion
52163,Private,0,medical
52164,Private,1,promotion
52165,Private,1,advertising
52166,Private,0,financial
52167,Private,1,advertising
52168,Private,1,financial
52169,Public,1,advertising
52170,Private,1,promotion
52171,Public,0,medical
52172,Private,1,medical
52173,Private,1,promotion
52174,Private,0,legal
52175,Private,0,advertising
52176,Public,1,spoilers
52177,Private,0,legal
52178,Private,0,legal
52179,Private,1,legal
52180,Private,1,promotion
52181,Private,0,legal
52182,Public,1,promotion
52183,Private,1,spoilers
52184,Private,1,promotion
52185,Private,0,medical
52186,Public,0,medical
52187,Private,0,advertising
52188,Private,1,legal
52189,Private,0,medical
52190,Private,0,medical
52191,Private,0,financial
52192,Public,0,advertising
52193,Public,0,advertising
52194,Public,0,financial
52195,Private,1,medical
52196,Private,1,promotion
52197,Private,0,medical
52198,Private,1,legal
52199,Private,0,advertising
52200,Private,1,promotion
52201,Private,1,promotion
52202,Private,0,legal
52203,Public,0,spoilers
52204,Public,0,financial
52205,Private,1,promotion
52206,Private,0,spoilers
52207,Private,1,advertising
52208,Private,0,advertising
52209,Private,1,promotion
52210,Private,1,promotion
52211,Private,1,promotion
52212,Private,1,legal
52213,Public,0,medical
52214,Private,0,financial
52215,Private,1,promotion
52216,Private,0,financial
52217,Private,1,advertising
52218,Private,0,legal
52219,Private,0,legal
52220,Private,1,advertising
52221,Private,0,financial
52222,Private,1,promotion
52223,Public,0,advertising
52224,Public,1,promotion
52225,Private,1,legal
52226,Private,1,spoilers
52227,Public,1,medical
52228,Public,1,promotion
52229,Private,0,spoilers
52230,Public,0,medical
52231,Private,1,medical
52232,Private,1,promotion
52233,Private,1,medical
52234,Private,1,medical
52235,Private,1,medical
52236,Private,0,legal
52237,Private,1,advertising
52238,Public,1,promotion
52239,Public,1,advertising
52240,Public,0,financial
52241,Private,0,medical
52242,Public,0,spoilers
52243,Private,0,medical
52244,Private,1,promotion
52245,Private,0,spoilers
52246,Public,1,spoilers
52247,Private,1,advertising
52248,Private,1,financial
52249,Public,0,advertising
52250,Private,0,financial
52251,Public,0,advertising
52252,Private,0,advertising
52253,Public,0,financial
52254,Private,0,financial
52255,Private,1,promotion
52256,Private,1,medical
52257,Public,1,medical
52258,Private,1,promotion
52259,Public,0,financial
52260,Private,0,medical
52261,Private,0,financial
52262,Private,0,medical
52263,Private,1,promotion
52264,Private,1,legal
52265,Public,0,financial
52266,Private,1,promotion
52267,Public,1,legal
52268,Public,1,medical
52269,Public,1,promotion
52270,Private,1,advertising
52271,Private,0,medical
52272,Private,1,promotion
52273,Private,1,legal
52274,Public,1,promotion
52275,Public,1,legal
52276,Private,1,advertising
52277,Public,1,advertising
52278,Private,0,legal
52279,Private,1,promotion
52280,Private,0,medical
52281,Public,0,medical
52282,Private,1,legal
52283,Private,0,medical
52284,Private,0,financial
52285,Private,0,medical
52286,Private,0,medical
52287,Private,1,spoilers
52288,Public,1,advertising
52289,Public,0,financial
52290,Private,0,medical
52291,Private,0,financial
52292,Private,0,spoilers
52293,Private,1,promotion
52294,Public,0,advertising
52295,Public,0,spoilers
52296,Private,1,advertising
52297,Private,0,financial
52298,Private,1,medical
52299,Private,0,financial
52300,Public,1,advertising
52301,Public,0,financial
52302,Public,1,medical
52303,Private,0,advertising
52304,Private,0,spoilers
52305,Public,0,advertising
52306,Private,0,legal
52307,Private,0,medical
52308,Public,1,promotion
52309,Private,0,advertising
52310,Public,1,promotion
52311,Private,0,medical
52312,Private,0,advertising
52313,Private,1,legal
52314,Private,0,advertising
52315,Private,1,advertising
52316,Private,1,financial
52317,Private,0,legal
52318,Private,1,advertising
52319,Public,0,legal
52320,Public,1,promotion
52321,Private,1,promotion
52322,Public,0,spoilers
52323,Public,0,spoilers
52324,Private,1,medical
52325,Public,1,legal
52326,Public,0,financial
52327,Public,0,spoilers
52328,Private,1,legal
52329,Public,1,financial
52330,Public,1,legal
52331,Public,0,spoilers
52332,Public,1,financial
52333,Public,0,medical
52334,Public,1,advertising
52335,Public,0,promotion
52336,Public,0,advertising
52337,Private,1,promotion
52338,Private,1,promotion
52339,Private,0,financial
52340,Private,0,legal
52341,Public,1,promotion
52342,Private,0,medical
52343,Private,1,promotion
52344,Public,1,spoilers
52345,Public,1,spoilers
52346,Private,0,spoilers
52347,Private,1,legal
52348,Private,1,legal
52349,Public,1,legal
52350,Public,1,promotion
52351,Private,0,legal
52352,Private,1,legal
52353,Public,1,spoilers
52354,Private,0,medical
52355,Private,0,spoilers
52356,Private,1,promotion
52357,Private,0,spoilers
52358,Private,0,financial
52359,Private,0,financial
52360,Private,0,medical
52361,Public,1,spoilers
52362,Public,1,legal
52363,Private,0,medical
52364,Private,0,financial
52365,Private,1,financial
52366,Private,1,financial
52367,Private,0,financial
52368,Private,1,promotion
52369,Private,0,advertising
52370,Private,0,medical
52371,Private,1,legal
52372,Private,0,financial
52373,Public,1,promotion
52374,Private,1,advertising
52375,Private,1,legal
52376,Private,0,spoilers
52377,Private,1,legal
52378,Private,0,spoilers
52379,Private,1,advertising
52380,Public,0,spoilers
52381,Private,0,financial
52382,Private,0,advertising
52383,Private,1,legal
52384,Private,0,medical
52385,Private,0,advertising
52386,Private,0,advertising
52387,Private,0,medical
52388,Public,0,advertising
52389,Public,0,spoilers
52390,Private,1,spoilers
52391,Private,0,medical
52392,Private,1,medical
52393,Private,0,legal
52394,Public,0,advertising
52395,Public,1,legal
52396,Private,1,spoilers
52397,Private,0,spoilers
52398,Private,1,promotion
52399,Public,1,medical
52400,Private,1,legal
52401,Private,1,legal
52402,Private,1,promotion
52403,Public,0,financial
52404,Private,1,legal
52405,Private,0,financial
52406,Private,0,legal
52407,Private,0,medical
52408,Private,0,legal
52409,Private,1,medical
52410,Private,1,promotion
52411,Private,1,legal
52412,Public,0,financial
52413,Public,1,promotion
52414,Private,1,promotion
52415,Private,1,promotion
52416,Public,1,promotion
52417,Private,0,advertising
52418,Private,0,advertising
52419,Private,0,advertising
52420,Private,0,advertising
52421,Private,0,medical
52422,Private,1,promotion
52423,Private,1,legal
52424,Private,0,advertising
52425,Private,1,legal
52426,Public,1,advertising
52427,Private,0,advertising
52428,Private,0,spoilers
52429,Public,1,promotion
52430,Private,0,financial
52431,Private,1,spoilers
52432,Private,1,spoilers
52433,Private,1,promotion
52434,Private,0,medical
52435,Private,1,financial
52436,Public,1,promotion
52437,Public,0,financial
52438,Public,0,financial
52439,Private,0,spoilers
52440,Private,0,advertising
52441,Private,1,promotion
52442,Private,1,promotion
52443,Private,0,spoilers
52444,Private,0,legal
52445,Private,1,medical
52446,Private,0,spoilers
52447,Public,0,legal
52448,Private,0,medical
52449,Public,1,medical
52450,Private,1,spoilers
52451,Private,1,promotion
52452,Private,0,spoilers
52453,Public,0,financial
52454,Public,0,legal
52455,Public,0,medical
52456,Public,1,promotion
52457,Public,0,medical
52458,Private,1,legal
52459,Public,1,legal
52460,Public,1,promotion
52461,Private,1,advertising
52462,Private,0,spoilers
52463,Private,0,financial
52464,Public,1,legal
52465,Private,1,legal
52466,Private,1,promotion
52467,Public,0,spoilers
52468,Public,1,legal
52469,Private,0,medical
52470,Private,0,financial
52471,Private,1,legal
52472,Public,1,advertising
52473,Private,0,advertising
52474,Private,0,advertising
52475,Public,0,financial
52476,Private,1,promotion
52477,Private,1,medical
52478,Public,0,legal
52479,Public,0,medical
52480,Public,1,promotion
52481,Private,0,spoilers
52482,Private,0,advertising
52483,Private,1,spoilers
52484,Private,0,legal
52485,Private,1,promotion
52486,Private,0,advertising
52487,Private,0,advertising
52488,Private,1,advertising
52489,Private,0,medical
52490,Private,1,legal
52491,Private,1,legal
52492,Private,0,medical
52493,Private,0,spoilers
52494,Public,1,advertising
52495,Private,0,spoilers
52496,Private,1,promotion
52497,Public,1,medical
52498,Private,0,legal
52499,Public,0,medical
52500,Private,1,advertising
52501,Private,0,advertising
52502,Private,1,spoilers
52503,Public,1,financial
52504,Private,0,advertising
52505,Public,1,promotion
52506,Private,1,promotion
52507,Private,1,medical
52508,Private,0,medical
52509,Public,1,legal
52510,Private,0,advertising
52511,Private,0,advertising
52512,Private,1,advertising
52513,Private,0,advertising
52514,Private,0,advertising
52515,Private,0,advertising
52516,Private,0,advertising
52517,Private,0,advertising
52518,Private,0,financial
52519,Private,0,financial
52520,Private,1,promotion
52521,Public,1,advertising
52522,Private,1,legal
52523,Private,1,advertising
52524,Private,0,spoilers
52525,Private,1,legal
52526,Private,1,medical
52527,Private,0,advertising
52528,Private,1,advertising
52529,Private,1,financial
52530,Public,0,legal
52531,Private,0,legal
52532,Private,0,medical
52533,Public,1,promotion
52534,Public,0,spoilers
52535,Private,0,spoilers
52536,Private,1,promotion
52537,Private,0,medical
52538,Private,0,medical
52539,Public,1,spoilers
52540,Private,0,spoilers
52541,Private,1,advertising
52542,Private,1,advertising
52543,Private,1,advertising
52544,Private,1,advertising
52545,Private,1,advertising
52546,Private,1,advertising
52547,Private,0,financial
52548,Private,0,financial
52549,Private,0,financial
52550,Private,0,financial
52551,Private,0,financial
52552,Private,0,financial
52553,Public,1,medical
52554,Private,1,promotion
52555,Private,1,promotion
52556,Private,0,advertising
52557,Private,0,advertising
52558,Private,0,medical
52559,Private,0,financial
52560,Private,1,spoilers
52561,Private,0,promotion
52562,Public,0,spoilers
52563,Private,1,promotion
52564,Public,1,legal
52565,Public,0,spoilers
52566,Private,0,legal
52567,Public,1,promotion
52568,Public,1,legal
52569,Public,1,promotion
52570,Private,0,advertising
52571,Private,1,financial
52572,Private,1,legal
52573,Public,0,advertising
52574,Private,0,spoilers
52575,Public,0,spoilers
52576,Private,1,promotion
52577,Public,1,financial
52578,Private,0,medical
52579,Private,0,financial
52580,Private,1,financial
52581,Public,1,legal
52582,Public,1,promotion
52583,Private,0,medical
52584,Public,1,legal
